agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	completed
De oom bij Barbara begrijpt	De oom bij Barbara begrijpen	begrijpt	begrijpen	1	4	singular	De oom bij Barbara begrijpt de persoon.
De oom bij Barbara verleidt	De oom bij Barbara verleiden	verleidt	verleiden	1	4	singular	De oom bij Barbara verleidt de persoon.
De oom bij Barbara mist	De oom bij Barbara missen	mist	missen	1	4	singular	De oom bij Barbara mist de persoon.
De oom bij Barbara hoort	De oom bij Barbara horen	hoort	horen	1	4	singular	De oom bij Barbara hoort de persoon.
De oom bij Barbara onderzoekt	De oom bij Barbara onderzoeken	onderzoekt	onderzoeken	1	4	singular	De oom bij Barbara onderzoekt de persoon.
De oom bij Barbara bekritiseert	De oom bij Barbara bekritiseren	bekritiseert	bekritiseren	1	4	singular	De oom bij Barbara bekritiseert de persoon.
De oom bij Barbara stimuleert	De oom bij Barbara stimuleren	stimuleert	stimuleren	1	4	singular	De oom bij Barbara stimuleert de persoon.
De oom bij Barbara vermijdt	De oom bij Barbara vermijden	vermijdt	vermijden	1	4	singular	De oom bij Barbara vermijdt de persoon.
De oom bij Barbara groet	De oom bij Barbara groeten	groet	groeten	1	4	singular	De oom bij Barbara groet de persoon.
De oom bij Barbara herkent	De oom bij Barbara herkennen	herkent	herkennen	1	4	singular	De oom bij Barbara herkent de persoon.
De oom bij Barbara roept	De oom bij Barbara roepen	roept	roepen	1	4	singular	De oom bij Barbara roept de persoon.
De persoon naast John kent	De persoon naast John kennen	kent	kennen	1	4	singular	De persoon naast John kent de persoon.
De persoon naast John ziet	De persoon naast John zien	ziet	zien	1	4	singular	De persoon naast John ziet de persoon.
De persoon naast John vertrouwt	De persoon naast John vertrouwen	vertrouwt	vertrouwen	1	4	singular	De persoon naast John vertrouwt de persoon.
De persoon naast John begrijpt	De persoon naast John begrijpen	begrijpt	begrijpen	1	4	singular	De persoon naast John begrijpt de persoon.
De persoon naast John verleidt	De persoon naast John verleiden	verleidt	verleiden	1	4	singular	De persoon naast John verleidt de persoon.
De persoon naast John mist	De persoon naast John missen	mist	missen	1	4	singular	De persoon naast John mist de persoon.
De persoon naast John hoort	De persoon naast John horen	hoort	horen	1	4	singular	De persoon naast John hoort de persoon.
De persoon naast John onderzoekt	De persoon naast John onderzoeken	onderzoekt	onderzoeken	1	4	singular	De persoon naast John onderzoekt de persoon.
De persoon naast John bekritiseert	De persoon naast John bekritiseren	bekritiseert	bekritiseren	1	4	singular	De persoon naast John bekritiseert de persoon.
De persoon naast John stimuleert	De persoon naast John stimuleren	stimuleert	stimuleren	1	4	singular	De persoon naast John stimuleert de persoon.
De persoon naast John vermijdt	De persoon naast John vermijden	vermijdt	vermijden	1	4	singular	De persoon naast John vermijdt de persoon.
De persoon naast John groet	De persoon naast John groeten	groet	groeten	1	4	singular	De persoon naast John groet de persoon.
De persoon naast John herkent	De persoon naast John herkennen	herkent	herkennen	1	4	singular	De persoon naast John herkent de persoon.
De persoon naast John roept	De persoon naast John roepen	roept	roepen	1	4	singular	De persoon naast John roept de persoon.
De persoon naast Mike kent	De persoon naast Mike kennen	kent	kennen	1	4	singular	De persoon naast Mike kent de persoon.
De persoon naast Mike ziet	De persoon naast Mike zien	ziet	zien	1	4	singular	De persoon naast Mike ziet de persoon.
De persoon naast Mike vertrouwt	De persoon naast Mike vertrouwen	vertrouwt	vertrouwen	1	4	singular	De persoon naast Mike vertrouwt de persoon.
De persoon naast Mike begrijpt	De persoon naast Mike begrijpen	begrijpt	begrijpen	1	4	singular	De persoon naast Mike begrijpt de persoon.
De persoon naast Mike verleidt	De persoon naast Mike verleiden	verleidt	verleiden	1	4	singular	De persoon naast Mike verleidt de persoon.
De persoon naast Mike mist	De persoon naast Mike missen	mist	missen	1	4	singular	De persoon naast Mike mist de persoon.
De persoon naast Mike hoort	De persoon naast Mike horen	hoort	horen	1	4	singular	De persoon naast Mike hoort de persoon.
De persoon naast Mike onderzoekt	De persoon naast Mike onderzoeken	onderzoekt	onderzoeken	1	4	singular	De persoon naast Mike onderzoekt de persoon.
De persoon naast Mike bekritiseert	De persoon naast Mike bekritiseren	bekritiseert	bekritiseren	1	4	singular	De persoon naast Mike bekritiseert de persoon.
De persoon naast Mike stimuleert	De persoon naast Mike stimuleren	stimuleert	stimuleren	1	4	singular	De persoon naast Mike stimuleert de persoon.
De persoon naast Mike vermijdt	De persoon naast Mike vermijden	vermijdt	vermijden	1	4	singular	De persoon naast Mike vermijdt de persoon.
De persoon naast Mike groet	De persoon naast Mike groeten	groet	groeten	1	4	singular	De persoon naast Mike groet de persoon.
De persoon naast Mike herkent	De persoon naast Mike herkennen	herkent	herkennen	1	4	singular	De persoon naast Mike herkent de persoon.
De persoon naast Mike roept	De persoon naast Mike roepen	roept	roepen	1	4	singular	De persoon naast Mike roept de persoon.
De persoon naast Bob kent	De persoon naast Bob kennen	kent	kennen	1	4	singular	De persoon naast Bob kent de persoon.
De persoon naast Bob ziet	De persoon naast Bob zien	ziet	zien	1	4	singular	De persoon naast Bob ziet de persoon.
De persoon naast Bob vertrouwt	De persoon naast Bob vertrouwen	vertrouwt	vertrouwen	1	4	singular	De persoon naast Bob vertrouwt de persoon.
De persoon naast Bob begrijpt	De persoon naast Bob begrijpen	begrijpt	begrijpen	1	4	singular	De persoon naast Bob begrijpt de persoon.
De persoon naast Bob verleidt	De persoon naast Bob verleiden	verleidt	verleiden	1	4	singular	De persoon naast Bob verleidt de persoon.
De persoon naast Bob mist	De persoon naast Bob missen	mist	missen	1	4	singular	De persoon naast Bob mist de persoon.
De persoon naast Bob hoort	De persoon naast Bob horen	hoort	horen	1	4	singular	De persoon naast Bob hoort de persoon.
De persoon naast Bob onderzoekt	De persoon naast Bob onderzoeken	onderzoekt	onderzoeken	1	4	singular	De persoon naast Bob onderzoekt de persoon.
De persoon naast Bob bekritiseert	De persoon naast Bob bekritiseren	bekritiseert	bekritiseren	1	4	singular	De persoon naast Bob bekritiseert de persoon.
De persoon naast Bob stimuleert	De persoon naast Bob stimuleren	stimuleert	stimuleren	1	4	singular	De persoon naast Bob stimuleert de persoon.
De persoon naast Bob vermijdt	De persoon naast Bob vermijden	vermijdt	vermijden	1	4	singular	De persoon naast Bob vermijdt de persoon.
De persoon naast Bob groet	De persoon naast Bob groeten	groet	groeten	1	4	singular	De persoon naast Bob groet de persoon.
De persoon naast Bob herkent	De persoon naast Bob herkennen	herkent	herkennen	1	4	singular	De persoon naast Bob herkent de persoon.
De persoon naast Bob roept	De persoon naast Bob roepen	roept	roepen	1	4	singular	De persoon naast Bob roept de persoon.
De persoon naast Pat kent	De persoon naast Pat kennen	kent	kennen	1	4	singular	De persoon naast Pat kent de persoon.
De persoon naast Pat ziet	De persoon naast Pat zien	ziet	zien	1	4	singular	De persoon naast Pat ziet de persoon.
De persoon naast Pat vertrouwt	De persoon naast Pat vertrouwen	vertrouwt	vertrouwen	1	4	singular	De persoon naast Pat vertrouwt de persoon.
De persoon naast Pat begrijpt	De persoon naast Pat begrijpen	begrijpt	begrijpen	1	4	singular	De persoon naast Pat begrijpt de persoon.
De persoon naast Pat verleidt	De persoon naast Pat verleiden	verleidt	verleiden	1	4	singular	De persoon naast Pat verleidt de persoon.
De persoon naast Pat mist	De persoon naast Pat missen	mist	missen	1	4	singular	De persoon naast Pat mist de persoon.
De persoon naast Pat hoort	De persoon naast Pat horen	hoort	horen	1	4	singular	De persoon naast Pat hoort de persoon.
De persoon naast Pat onderzoekt	De persoon naast Pat onderzoeken	onderzoekt	onderzoeken	1	4	singular	De persoon naast Pat onderzoekt de persoon.
De persoon naast Pat bekritiseert	De persoon naast Pat bekritiseren	bekritiseert	bekritiseren	1	4	singular	De persoon naast Pat bekritiseert de persoon.
De persoon naast Pat stimuleert	De persoon naast Pat stimuleren	stimuleert	stimuleren	1	4	singular	De persoon naast Pat stimuleert de persoon.
De persoon naast Pat vermijdt	De persoon naast Pat vermijden	vermijdt	vermijden	1	4	singular	De persoon naast Pat vermijdt de persoon.
De persoon naast Pat groet	De persoon naast Pat groeten	groet	groeten	1	4	singular	De persoon naast Pat groet de persoon.
De persoon naast Pat herkent	De persoon naast Pat herkennen	herkent	herkennen	1	4	singular	De persoon naast Pat herkent de persoon.
De persoon naast Pat roept	De persoon naast Pat roepen	roept	roepen	1	4	singular	De persoon naast Pat roept de persoon.
De persoon naast Bill kent	De persoon naast Bill kennen	kent	kennen	1	4	singular	De persoon naast Bill kent de persoon.
De persoon naast Bill ziet	De persoon naast Bill zien	ziet	zien	1	4	singular	De persoon naast Bill ziet de persoon.
De persoon naast Bill vertrouwt	De persoon naast Bill vertrouwen	vertrouwt	vertrouwen	1	4	singular	De persoon naast Bill vertrouwt de persoon.
De persoon naast Bill begrijpt	De persoon naast Bill begrijpen	begrijpt	begrijpen	1	4	singular	De persoon naast Bill begrijpt de persoon.
De persoon naast Bill verleidt	De persoon naast Bill verleiden	verleidt	verleiden	1	4	singular	De persoon naast Bill verleidt de persoon.
De persoon naast Bill mist	De persoon naast Bill missen	mist	missen	1	4	singular	De persoon naast Bill mist de persoon.
De persoon naast Bill hoort	De persoon naast Bill horen	hoort	horen	1	4	singular	De persoon naast Bill hoort de persoon.
De persoon naast Bill onderzoekt	De persoon naast Bill onderzoeken	onderzoekt	onderzoeken	1	4	singular	De persoon naast Bill onderzoekt de persoon.
De persoon naast Bill bekritiseert	De persoon naast Bill bekritiseren	bekritiseert	bekritiseren	1	4	singular	De persoon naast Bill bekritiseert de persoon.
De persoon naast Bill stimuleert	De persoon naast Bill stimuleren	stimuleert	stimuleren	1	4	singular	De persoon naast Bill stimuleert de persoon.
De persoon naast Bill vermijdt	De persoon naast Bill vermijden	vermijdt	vermijden	1	4	singular	De persoon naast Bill vermijdt de persoon.
De persoon naast Bill groet	De persoon naast Bill groeten	groet	groeten	1	4	singular	De persoon naast Bill groet de persoon.
De persoon naast Bill herkent	De persoon naast Bill herkennen	herkent	herkennen	1	4	singular	De persoon naast Bill herkent de persoon.
De persoon naast Bill roept	De persoon naast Bill roepen	roept	roepen	1	4	singular	De persoon naast Bill roept de persoon.
De persoon naast Jim kent	De persoon naast Jim kennen	kent	kennen	1	4	singular	De persoon naast Jim kent de persoon.
De persoon naast Jim ziet	De persoon naast Jim zien	ziet	zien	1	4	singular	De persoon naast Jim ziet de persoon.
De persoon naast Jim vertrouwt	De persoon naast Jim vertrouwen	vertrouwt	vertrouwen	1	4	singular	De persoon naast Jim vertrouwt de persoon.
De persoon naast Jim begrijpt	De persoon naast Jim begrijpen	begrijpt	begrijpen	1	4	singular	De persoon naast Jim begrijpt de persoon.
De persoon naast Jim verleidt	De persoon naast Jim verleiden	verleidt	verleiden	1	4	singular	De persoon naast Jim verleidt de persoon.
De persoon naast Jim mist	De persoon naast Jim missen	mist	missen	1	4	singular	De persoon naast Jim mist de persoon.
De persoon naast Jim hoort	De persoon naast Jim horen	hoort	horen	1	4	singular	De persoon naast Jim hoort de persoon.
De persoon naast Jim onderzoekt	De persoon naast Jim onderzoeken	onderzoekt	onderzoeken	1	4	singular	De persoon naast Jim onderzoekt de persoon.
De persoon naast Jim bekritiseert	De persoon naast Jim bekritiseren	bekritiseert	bekritiseren	1	4	singular	De persoon naast Jim bekritiseert de persoon.
De persoon naast Jim stimuleert	De persoon naast Jim stimuleren	stimuleert	stimuleren	1	4	singular	De persoon naast Jim stimuleert de persoon.
De persoon naast Jim vermijdt	De persoon naast Jim vermijden	vermijdt	vermijden	1	4	singular	De persoon naast Jim vermijdt de persoon.
De persoon naast Jim groet	De persoon naast Jim groeten	groet	groeten	1	4	singular	De persoon naast Jim groet de persoon.
De persoon naast Jim herkent	De persoon naast Jim herkennen	herkent	herkennen	1	4	singular	De persoon naast Jim herkent de persoon.
De persoon naast Jim roept	De persoon naast Jim roepen	roept	roepen	1	4	singular	De persoon naast Jim roept de persoon.
De persoon naast Sue kent	De persoon naast Sue kennen	kent	kennen	1	4	singular	De persoon naast Sue kent de persoon.
De persoon naast Sue ziet	De persoon naast Sue zien	ziet	zien	1	4	singular	De persoon naast Sue ziet de persoon.
De persoon naast Sue vertrouwt	De persoon naast Sue vertrouwen	vertrouwt	vertrouwen	1	4	singular	De persoon naast Sue vertrouwt de persoon.
De persoon naast Sue begrijpt	De persoon naast Sue begrijpen	begrijpt	begrijpen	1	4	singular	De persoon naast Sue begrijpt de persoon.
De persoon naast Sue verleidt	De persoon naast Sue verleiden	verleidt	verleiden	1	4	singular	De persoon naast Sue verleidt de persoon.
De persoon naast Sue mist	De persoon naast Sue missen	mist	missen	1	4	singular	De persoon naast Sue mist de persoon.
De persoon naast Sue hoort	De persoon naast Sue horen	hoort	horen	1	4	singular	De persoon naast Sue hoort de persoon.
De persoon naast Sue onderzoekt	De persoon naast Sue onderzoeken	onderzoekt	onderzoeken	1	4	singular	De persoon naast Sue onderzoekt de persoon.
De persoon naast Sue bekritiseert	De persoon naast Sue bekritiseren	bekritiseert	bekritiseren	1	4	singular	De persoon naast Sue bekritiseert de persoon.
De persoon naast Sue stimuleert	De persoon naast Sue stimuleren	stimuleert	stimuleren	1	4	singular	De persoon naast Sue stimuleert de persoon.
De persoon naast Sue vermijdt	De persoon naast Sue vermijden	vermijdt	vermijden	1	4	singular	De persoon naast Sue vermijdt de persoon.
De persoon naast Sue groet	De persoon naast Sue groeten	groet	groeten	1	4	singular	De persoon naast Sue groet de persoon.
De persoon naast Sue herkent	De persoon naast Sue herkennen	herkent	herkennen	1	4	singular	De persoon naast Sue herkent de persoon.
De persoon naast Sue roept	De persoon naast Sue roepen	roept	roepen	1	4	singular	De persoon naast Sue roept de persoon.
De persoon naast Mary kent	De persoon naast Mary kennen	kent	kennen	1	4	singular	De persoon naast Mary kent de persoon.
De persoon naast Mary ziet	De persoon naast Mary zien	ziet	zien	1	4	singular	De persoon naast Mary ziet de persoon.
De persoon naast Mary vertrouwt	De persoon naast Mary vertrouwen	vertrouwt	vertrouwen	1	4	singular	De persoon naast Mary vertrouwt de persoon.
De persoon naast Mary begrijpt	De persoon naast Mary begrijpen	begrijpt	begrijpen	1	4	singular	De persoon naast Mary begrijpt de persoon.
De persoon naast Mary verleidt	De persoon naast Mary verleiden	verleidt	verleiden	1	4	singular	De persoon naast Mary verleidt de persoon.
De persoon naast Mary mist	De persoon naast Mary missen	mist	missen	1	4	singular	De persoon naast Mary mist de persoon.
De persoon naast Mary hoort	De persoon naast Mary horen	hoort	horen	1	4	singular	De persoon naast Mary hoort de persoon.
De persoon naast Mary onderzoekt	De persoon naast Mary onderzoeken	onderzoekt	onderzoeken	1	4	singular	De persoon naast Mary onderzoekt de persoon.
De persoon naast Mary bekritiseert	De persoon naast Mary bekritiseren	bekritiseert	bekritiseren	1	4	singular	De persoon naast Mary bekritiseert de persoon.
De persoon naast Mary stimuleert	De persoon naast Mary stimuleren	stimuleert	stimuleren	1	4	singular	De persoon naast Mary stimuleert de persoon.
De persoon naast Mary vermijdt	De persoon naast Mary vermijden	vermijdt	vermijden	1	4	singular	De persoon naast Mary vermijdt de persoon.
De persoon naast Mary groet	De persoon naast Mary groeten	groet	groeten	1	4	singular	De persoon naast Mary groet de persoon.
De persoon naast Mary herkent	De persoon naast Mary herkennen	herkent	herkennen	1	4	singular	De persoon naast Mary herkent de persoon.
De persoon naast Mary roept	De persoon naast Mary roepen	roept	roepen	1	4	singular	De persoon naast Mary roept de persoon.
De persoon naast Linda kent	De persoon naast Linda kennen	kent	kennen	1	4	singular	De persoon naast Linda kent de persoon.
De persoon naast Linda ziet	De persoon naast Linda zien	ziet	zien	1	4	singular	De persoon naast Linda ziet de persoon.
De persoon naast Linda vertrouwt	De persoon naast Linda vertrouwen	vertrouwt	vertrouwen	1	4	singular	De persoon naast Linda vertrouwt de persoon.
De persoon naast Linda begrijpt	De persoon naast Linda begrijpen	begrijpt	begrijpen	1	4	singular	De persoon naast Linda begrijpt de persoon.
De persoon naast Linda verleidt	De persoon naast Linda verleiden	verleidt	verleiden	1	4	singular	De persoon naast Linda verleidt de persoon.
De persoon naast Linda mist	De persoon naast Linda missen	mist	missen	1	4	singular	De persoon naast Linda mist de persoon.
De persoon naast Linda hoort	De persoon naast Linda horen	hoort	horen	1	4	singular	De persoon naast Linda hoort de persoon.
De persoon naast Linda onderzoekt	De persoon naast Linda onderzoeken	onderzoekt	onderzoeken	1	4	singular	De persoon naast Linda onderzoekt de persoon.
De persoon naast Linda bekritiseert	De persoon naast Linda bekritiseren	bekritiseert	bekritiseren	1	4	singular	De persoon naast Linda bekritiseert de persoon.
De persoon naast Linda stimuleert	De persoon naast Linda stimuleren	stimuleert	stimuleren	1	4	singular	De persoon naast Linda stimuleert de persoon.
De persoon naast Linda vermijdt	De persoon naast Linda vermijden	vermijdt	vermijden	1	4	singular	De persoon naast Linda vermijdt de persoon.
De persoon naast Linda groet	De persoon naast Linda groeten	groet	groeten	1	4	singular	De persoon naast Linda groet de persoon.
De persoon naast Linda herkent	De persoon naast Linda herkennen	herkent	herkennen	1	4	singular	De persoon naast Linda herkent de persoon.
De persoon naast Linda roept	De persoon naast Linda roepen	roept	roepen	1	4	singular	De persoon naast Linda roept de persoon.
De persoon naast Barbara kent	De persoon naast Barbara kennen	kent	kennen	1	4	singular	De persoon naast Barbara kent de persoon.
De persoon naast Barbara ziet	De persoon naast Barbara zien	ziet	zien	1	4	singular	De persoon naast Barbara ziet de persoon.
De persoon naast Barbara vertrouwt	De persoon naast Barbara vertrouwen	vertrouwt	vertrouwen	1	4	singular	De persoon naast Barbara vertrouwt de persoon.
De persoon naast Barbara begrijpt	De persoon naast Barbara begrijpen	begrijpt	begrijpen	1	4	singular	De persoon naast Barbara begrijpt de persoon.
De persoon naast Barbara verleidt	De persoon naast Barbara verleiden	verleidt	verleiden	1	4	singular	De persoon naast Barbara verleidt de persoon.
De persoon naast Barbara mist	De persoon naast Barbara missen	mist	missen	1	4	singular	De persoon naast Barbara mist de persoon.
De persoon naast Barbara hoort	De persoon naast Barbara horen	hoort	horen	1	4	singular	De persoon naast Barbara hoort de persoon.
De persoon naast Barbara onderzoekt	De persoon naast Barbara onderzoeken	onderzoekt	onderzoeken	1	4	singular	De persoon naast Barbara onderzoekt de persoon.
De persoon naast Barbara bekritiseert	De persoon naast Barbara bekritiseren	bekritiseert	bekritiseren	1	4	singular	De persoon naast Barbara bekritiseert de persoon.
De persoon naast Barbara stimuleert	De persoon naast Barbara stimuleren	stimuleert	stimuleren	1	4	singular	De persoon naast Barbara stimuleert de persoon.
De persoon naast Barbara vermijdt	De persoon naast Barbara vermijden	vermijdt	vermijden	1	4	singular	De persoon naast Barbara vermijdt de persoon.
De persoon naast Barbara groet	De persoon naast Barbara groeten	groet	groeten	1	4	singular	De persoon naast Barbara groet de persoon.
De persoon naast Barbara herkent	De persoon naast Barbara herkennen	herkent	herkennen	1	4	singular	De persoon naast Barbara herkent de persoon.
De persoon naast Barbara roept	De persoon naast Barbara roepen	roept	roepen	1	4	singular	De persoon naast Barbara roept de persoon.
De persoon op John kent	De persoon op John kennen	kent	kennen	1	4	singular	De persoon op John kent de persoon.
De persoon op John ziet	De persoon op John zien	ziet	zien	1	4	singular	De persoon op John ziet de persoon.
De persoon op John vertrouwt	De persoon op John vertrouwen	vertrouwt	vertrouwen	1	4	singular	De persoon op John vertrouwt de persoon.
De persoon op John begrijpt	De persoon op John begrijpen	begrijpt	begrijpen	1	4	singular	De persoon op John begrijpt de persoon.
De persoon op John verleidt	De persoon op John verleiden	verleidt	verleiden	1	4	singular	De persoon op John verleidt de persoon.
De persoon op John mist	De persoon op John missen	mist	missen	1	4	singular	De persoon op John mist de persoon.
De persoon op John hoort	De persoon op John horen	hoort	horen	1	4	singular	De persoon op John hoort de persoon.
De persoon op John onderzoekt	De persoon op John onderzoeken	onderzoekt	onderzoeken	1	4	singular	De persoon op John onderzoekt de persoon.
De persoon op John bekritiseert	De persoon op John bekritiseren	bekritiseert	bekritiseren	1	4	singular	De persoon op John bekritiseert de persoon.
De persoon op John stimuleert	De persoon op John stimuleren	stimuleert	stimuleren	1	4	singular	De persoon op John stimuleert de persoon.
De persoon op John vermijdt	De persoon op John vermijden	vermijdt	vermijden	1	4	singular	De persoon op John vermijdt de persoon.
De persoon op John groet	De persoon op John groeten	groet	groeten	1	4	singular	De persoon op John groet de persoon.
De persoon op John herkent	De persoon op John herkennen	herkent	herkennen	1	4	singular	De persoon op John herkent de persoon.
De persoon op John roept	De persoon op John roepen	roept	roepen	1	4	singular	De persoon op John roept de persoon.
De persoon op Mike kent	De persoon op Mike kennen	kent	kennen	1	4	singular	De persoon op Mike kent de persoon.
De persoon op Mike ziet	De persoon op Mike zien	ziet	zien	1	4	singular	De persoon op Mike ziet de persoon.
De persoon op Mike vertrouwt	De persoon op Mike vertrouwen	vertrouwt	vertrouwen	1	4	singular	De persoon op Mike vertrouwt de persoon.
De persoon op Mike begrijpt	De persoon op Mike begrijpen	begrijpt	begrijpen	1	4	singular	De persoon op Mike begrijpt de persoon.
De persoon op Mike verleidt	De persoon op Mike verleiden	verleidt	verleiden	1	4	singular	De persoon op Mike verleidt de persoon.
De persoon op Mike mist	De persoon op Mike missen	mist	missen	1	4	singular	De persoon op Mike mist de persoon.
De persoon op Mike hoort	De persoon op Mike horen	hoort	horen	1	4	singular	De persoon op Mike hoort de persoon.
De persoon op Mike onderzoekt	De persoon op Mike onderzoeken	onderzoekt	onderzoeken	1	4	singular	De persoon op Mike onderzoekt de persoon.
De persoon op Mike bekritiseert	De persoon op Mike bekritiseren	bekritiseert	bekritiseren	1	4	singular	De persoon op Mike bekritiseert de persoon.
De persoon op Mike stimuleert	De persoon op Mike stimuleren	stimuleert	stimuleren	1	4	singular	De persoon op Mike stimuleert de persoon.
De persoon op Mike vermijdt	De persoon op Mike vermijden	vermijdt	vermijden	1	4	singular	De persoon op Mike vermijdt de persoon.
De persoon op Mike groet	De persoon op Mike groeten	groet	groeten	1	4	singular	De persoon op Mike groet de persoon.
De persoon op Mike herkent	De persoon op Mike herkennen	herkent	herkennen	1	4	singular	De persoon op Mike herkent de persoon.
De persoon op Mike roept	De persoon op Mike roepen	roept	roepen	1	4	singular	De persoon op Mike roept de persoon.
De persoon op Bob kent	De persoon op Bob kennen	kent	kennen	1	4	singular	De persoon op Bob kent de persoon.
De persoon op Bob ziet	De persoon op Bob zien	ziet	zien	1	4	singular	De persoon op Bob ziet de persoon.
De persoon op Bob vertrouwt	De persoon op Bob vertrouwen	vertrouwt	vertrouwen	1	4	singular	De persoon op Bob vertrouwt de persoon.
De persoon op Bob begrijpt	De persoon op Bob begrijpen	begrijpt	begrijpen	1	4	singular	De persoon op Bob begrijpt de persoon.
De persoon op Bob verleidt	De persoon op Bob verleiden	verleidt	verleiden	1	4	singular	De persoon op Bob verleidt de persoon.
De persoon op Bob mist	De persoon op Bob missen	mist	missen	1	4	singular	De persoon op Bob mist de persoon.
De persoon op Bob hoort	De persoon op Bob horen	hoort	horen	1	4	singular	De persoon op Bob hoort de persoon.
De persoon op Bob onderzoekt	De persoon op Bob onderzoeken	onderzoekt	onderzoeken	1	4	singular	De persoon op Bob onderzoekt de persoon.
De persoon op Bob bekritiseert	De persoon op Bob bekritiseren	bekritiseert	bekritiseren	1	4	singular	De persoon op Bob bekritiseert de persoon.
De persoon op Bob stimuleert	De persoon op Bob stimuleren	stimuleert	stimuleren	1	4	singular	De persoon op Bob stimuleert de persoon.
De persoon op Bob vermijdt	De persoon op Bob vermijden	vermijdt	vermijden	1	4	singular	De persoon op Bob vermijdt de persoon.
De persoon op Bob groet	De persoon op Bob groeten	groet	groeten	1	4	singular	De persoon op Bob groet de persoon.
De persoon op Bob herkent	De persoon op Bob herkennen	herkent	herkennen	1	4	singular	De persoon op Bob herkent de persoon.
De persoon op Bob roept	De persoon op Bob roepen	roept	roepen	1	4	singular	De persoon op Bob roept de persoon.
De persoon op Pat kent	De persoon op Pat kennen	kent	kennen	1	4	singular	De persoon op Pat kent de persoon.
De persoon op Pat ziet	De persoon op Pat zien	ziet	zien	1	4	singular	De persoon op Pat ziet de persoon.
De persoon op Pat vertrouwt	De persoon op Pat vertrouwen	vertrouwt	vertrouwen	1	4	singular	De persoon op Pat vertrouwt de persoon.
De persoon op Pat begrijpt	De persoon op Pat begrijpen	begrijpt	begrijpen	1	4	singular	De persoon op Pat begrijpt de persoon.
De persoon op Pat verleidt	De persoon op Pat verleiden	verleidt	verleiden	1	4	singular	De persoon op Pat verleidt de persoon.
De persoon op Pat mist	De persoon op Pat missen	mist	missen	1	4	singular	De persoon op Pat mist de persoon.
De persoon op Pat hoort	De persoon op Pat horen	hoort	horen	1	4	singular	De persoon op Pat hoort de persoon.
De persoon op Pat onderzoekt	De persoon op Pat onderzoeken	onderzoekt	onderzoeken	1	4	singular	De persoon op Pat onderzoekt de persoon.
De persoon op Pat bekritiseert	De persoon op Pat bekritiseren	bekritiseert	bekritiseren	1	4	singular	De persoon op Pat bekritiseert de persoon.
De persoon op Pat stimuleert	De persoon op Pat stimuleren	stimuleert	stimuleren	1	4	singular	De persoon op Pat stimuleert de persoon.
De persoon op Pat vermijdt	De persoon op Pat vermijden	vermijdt	vermijden	1	4	singular	De persoon op Pat vermijdt de persoon.
De persoon op Pat groet	De persoon op Pat groeten	groet	groeten	1	4	singular	De persoon op Pat groet de persoon.
De persoon op Pat herkent	De persoon op Pat herkennen	herkent	herkennen	1	4	singular	De persoon op Pat herkent de persoon.
De persoon op Pat roept	De persoon op Pat roepen	roept	roepen	1	4	singular	De persoon op Pat roept de persoon.
De persoon op Bill kent	De persoon op Bill kennen	kent	kennen	1	4	singular	De persoon op Bill kent de persoon.
De persoon op Bill ziet	De persoon op Bill zien	ziet	zien	1	4	singular	De persoon op Bill ziet de persoon.
De persoon op Bill vertrouwt	De persoon op Bill vertrouwen	vertrouwt	vertrouwen	1	4	singular	De persoon op Bill vertrouwt de persoon.
De persoon op Bill begrijpt	De persoon op Bill begrijpen	begrijpt	begrijpen	1	4	singular	De persoon op Bill begrijpt de persoon.
De persoon op Bill verleidt	De persoon op Bill verleiden	verleidt	verleiden	1	4	singular	De persoon op Bill verleidt de persoon.
De persoon op Bill mist	De persoon op Bill missen	mist	missen	1	4	singular	De persoon op Bill mist de persoon.
De persoon op Bill hoort	De persoon op Bill horen	hoort	horen	1	4	singular	De persoon op Bill hoort de persoon.
De persoon op Bill onderzoekt	De persoon op Bill onderzoeken	onderzoekt	onderzoeken	1	4	singular	De persoon op Bill onderzoekt de persoon.
De persoon op Bill bekritiseert	De persoon op Bill bekritiseren	bekritiseert	bekritiseren	1	4	singular	De persoon op Bill bekritiseert de persoon.
De persoon op Bill stimuleert	De persoon op Bill stimuleren	stimuleert	stimuleren	1	4	singular	De persoon op Bill stimuleert de persoon.
De persoon op Bill vermijdt	De persoon op Bill vermijden	vermijdt	vermijden	1	4	singular	De persoon op Bill vermijdt de persoon.
De persoon op Bill groet	De persoon op Bill groeten	groet	groeten	1	4	singular	De persoon op Bill groet de persoon.
De persoon op Bill herkent	De persoon op Bill herkennen	herkent	herkennen	1	4	singular	De persoon op Bill herkent de persoon.
De persoon op Bill roept	De persoon op Bill roepen	roept	roepen	1	4	singular	De persoon op Bill roept de persoon.
De persoon op Jim kent	De persoon op Jim kennen	kent	kennen	1	4	singular	De persoon op Jim kent de persoon.
De persoon op Jim ziet	De persoon op Jim zien	ziet	zien	1	4	singular	De persoon op Jim ziet de persoon.
De persoon op Jim vertrouwt	De persoon op Jim vertrouwen	vertrouwt	vertrouwen	1	4	singular	De persoon op Jim vertrouwt de persoon.
De persoon op Jim begrijpt	De persoon op Jim begrijpen	begrijpt	begrijpen	1	4	singular	De persoon op Jim begrijpt de persoon.
