agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	completed
De schrijver onder Barbara mist	De schrijver onder Barbara missen	mist	missen	1	4	singular	De schrijver onder Barbara mist de persoon.
De zanger achter Mary roept	De zanger achter Mary roepen	roept	roepen	1	4	singular	De zanger achter Mary roept de persoon.
De vrouw op Jim herkent	De vrouw op Jim herkennen	herkent	herkennen	1	4	singular	De vrouw op Jim herkent de persoon.
De vriend naast Linda kent	De vriend naast Linda kennen	kent	kennen	1	4	singular	De vriend naast Linda kent de persoon.
De moeder onder Bill bekritiseert	De moeder onder Bill bekritiseren	bekritiseert	bekritiseren	1	4	singular	De moeder onder Bill bekritiseert de persoon.
De moeder achter Sue verleidt	De moeder achter Sue verleiden	verleidt	verleiden	1	4	singular	De moeder achter Sue verleidt de persoon.
De persoon naast Mike stimuleert	De persoon naast Mike stimuleren	stimuleert	stimuleren	1	4	singular	De persoon naast Mike stimuleert de persoon.
De schrijver bij Sue verleidt	De schrijver bij Sue verleiden	verleidt	verleiden	1	4	singular	De schrijver bij Sue verleidt de persoon.
De persoon onder Sue herkent	De persoon onder Sue herkennen	herkent	herkennen	1	4	singular	De persoon onder Sue herkent de persoon.
De vriend onder John vermijdt	De vriend onder John vermijden	vermijdt	vermijden	1	4	singular	De vriend onder John vermijdt de persoon.
De dokter onder Mike roept	De dokter onder Mike roepen	roept	roepen	1	4	singular	De dokter onder Mike roept de persoon.
De boer op Sue groet	De boer op Sue groeten	groet	groeten	1	4	singular	De boer op Sue groet de persoon.
De dichter op Bill onderzoekt	De dichter op Bill onderzoeken	onderzoekt	onderzoeken	1	4	singular	De dichter op Bill onderzoekt de persoon.
De vader naast Bill herkent	De vader naast Bill herkennen	herkent	herkennen	1	4	singular	De vader naast Bill herkent de persoon.
De meid op Pat verleidt	De meid op Pat verleiden	verleidt	verleiden	1	4	singular	De meid op Pat verleidt de persoon.
De advocaat op Bob groet	De advocaat op Bob groeten	groet	groeten	1	4	singular	De advocaat op Bob groet de persoon.
De inwoner onder Jim stimuleert	De inwoner onder Jim stimuleren	stimuleert	stimuleren	1	4	singular	De inwoner onder Jim stimuleert de persoon.
De oom op Jim herkent	De oom op Jim herkennen	herkent	herkennen	1	4	singular	De oom op Jim herkent de persoon.
De schrijver op Pat begrijpt	De schrijver op Pat begrijpen	begrijpt	begrijpen	1	4	singular	De schrijver op Pat begrijpt de persoon.
De vriend achter Barbara begrijpt	De vriend achter Barbara begrijpen	begrijpt	begrijpen	1	4	singular	De vriend achter Barbara begrijpt de persoon.
De oom onder Barbara mist	De oom onder Barbara missen	mist	missen	1	4	singular	De oom onder Barbara mist de persoon.
De tante op Barbara bekritiseert	De tante op Barbara bekritiseren	bekritiseert	bekritiseren	1	4	singular	De tante op Barbara bekritiseert de persoon.
De atleet onder Pat vermijdt	De atleet onder Pat vermijden	vermijdt	vermijden	1	4	singular	De atleet onder Pat vermijdt de persoon.
De dichter bij Mary hoort	De dichter bij Mary horen	hoort	horen	1	4	singular	De dichter bij Mary hoort de persoon.
De oom achter Jim vermijdt	De oom achter Jim vermijden	vermijdt	vermijden	1	4	singular	De oom achter Jim vermijdt de persoon.
De vriend op Linda stimuleert	De vriend op Linda stimuleren	stimuleert	stimuleren	1	4	singular	De vriend op Linda stimuleert de persoon.
De schrijver onder John verleidt	De schrijver onder John verleiden	verleidt	verleiden	1	4	singular	De schrijver onder John verleidt de persoon.
De inwoner op John vermijdt	De inwoner op John vermijden	vermijdt	vermijden	1	4	singular	De inwoner op John vermijdt de persoon.
De advocaat achter Barbara groet	De advocaat achter Barbara groeten	groet	groeten	1	4	singular	De advocaat achter Barbara groet de persoon.
De atleet onder Barbara onderzoekt	De atleet onder Barbara onderzoeken	onderzoekt	onderzoeken	1	4	singular	De atleet onder Barbara onderzoekt de persoon.
De inwoner op Pat kent	De inwoner op Pat kennen	kent	kennen	1	4	singular	De inwoner op Pat kent de persoon.
De inwoner naast Barbara vertrouwt	De inwoner naast Barbara vertrouwen	vertrouwt	vertrouwen	1	4	singular	De inwoner naast Barbara vertrouwt de persoon.
De vader onder Pat roept	De vader onder Pat roepen	roept	roepen	1	4	singular	De vader onder Pat roept de persoon.
De meid achter Linda begrijpt	De meid achter Linda begrijpen	begrijpt	begrijpen	1	4	singular	De meid achter Linda begrijpt de persoon.
De oom bij Bill vertrouwt	De oom bij Bill vertrouwen	vertrouwt	vertrouwen	1	4	singular	De oom bij Bill vertrouwt de persoon.
De boer achter Barbara vertrouwt	De boer achter Barbara vertrouwen	vertrouwt	vertrouwen	1	4	singular	De boer achter Barbara vertrouwt de persoon.
De meid naast Mary vertrouwt	De meid naast Mary vertrouwen	vertrouwt	vertrouwen	1	4	singular	De meid naast Mary vertrouwt de persoon.
De dichter naast Mary onderzoekt	De dichter naast Mary onderzoeken	onderzoekt	onderzoeken	1	4	singular	De dichter naast Mary onderzoekt de persoon.
De meid bij Pat bekritiseert	De meid bij Pat bekritiseren	bekritiseert	bekritiseren	1	4	singular	De meid bij Pat bekritiseert de persoon.
De oom naast Mike kent	De oom naast Mike kennen	kent	kennen	1	4	singular	De oom naast Mike kent de persoon.
De inwoner achter Barbara vermijdt	De inwoner achter Barbara vermijden	vermijdt	vermijden	1	4	singular	De inwoner achter Barbara vermijdt de persoon.
De schrijver onder John vermijdt	De schrijver onder John vermijden	vermijdt	vermijden	1	4	singular	De schrijver onder John vermijdt de persoon.
De dichter bij Linda vermijdt	De dichter bij Linda vermijden	vermijdt	vermijden	1	4	singular	De dichter bij Linda vermijdt de persoon.
De moeder achter Jim onderzoekt	De moeder achter Jim onderzoeken	onderzoekt	onderzoeken	1	4	singular	De moeder achter Jim onderzoekt de persoon.
De vader achter Pat roept	De vader achter Pat roepen	roept	roepen	1	4	singular	De vader achter Pat roept de persoon.
De schrijver achter Mike stimuleert	De schrijver achter Mike stimuleren	stimuleert	stimuleren	1	4	singular	De schrijver achter Mike stimuleert de persoon.
De boer bij Pat herkent	De boer bij Pat herkennen	herkent	herkennen	1	4	singular	De boer bij Pat herkent de persoon.
De atleet achter Bill herkent	De atleet achter Bill herkennen	herkent	herkennen	1	4	singular	De atleet achter Bill herkent de persoon.
De moeder op Barbara vermijdt	De moeder op Barbara vermijden	vermijdt	vermijden	1	4	singular	De moeder op Barbara vermijdt de persoon.
De leraar naast Bob kent	De leraar naast Bob kennen	kent	kennen	1	4	singular	De leraar naast Bob kent de persoon.
De inwoner naast Jim begrijpt	De inwoner naast Jim begrijpen	begrijpt	begrijpen	1	4	singular	De inwoner naast Jim begrijpt de persoon.
De dichter onder Barbara roept	De dichter onder Barbara roepen	roept	roepen	1	4	singular	De dichter onder Barbara roept de persoon.
De man bij Barbara vermijdt	De man bij Barbara vermijden	vermijdt	vermijden	1	4	singular	De man bij Barbara vermijdt de persoon.
De schrijver achter Mike onderzoekt	De schrijver achter Mike onderzoeken	onderzoekt	onderzoeken	1	4	singular	De schrijver achter Mike onderzoekt de persoon.
De zanger op Barbara verleidt	De zanger op Barbara verleiden	verleidt	verleiden	1	4	singular	De zanger op Barbara verleidt de persoon.
De boer naast Barbara onderzoekt	De boer naast Barbara onderzoeken	onderzoekt	onderzoeken	1	4	singular	De boer naast Barbara onderzoekt de persoon.
De schrijver bij Barbara onderzoekt	De schrijver bij Barbara onderzoeken	onderzoekt	onderzoeken	1	4	singular	De schrijver bij Barbara onderzoekt de persoon.
De schrijver achter Jim roept	De schrijver achter Jim roepen	roept	roepen	1	4	singular	De schrijver achter Jim roept de persoon.
De zanger op Mike groet	De zanger op Mike groeten	groet	groeten	1	4	singular	De zanger op Mike groet de persoon.
De leraar op Mike vertrouwt	De leraar op Mike vertrouwen	vertrouwt	vertrouwen	1	4	singular	De leraar op Mike vertrouwt de persoon.
De man op John kent	De man op John kennen	kent	kennen	1	4	singular	De man op John kent de persoon.
De meid achter Linda vermijdt	De meid achter Linda vermijden	vermijdt	vermijden	1	4	singular	De meid achter Linda vermijdt de persoon.
De vader bij Linda bekritiseert	De vader bij Linda bekritiseren	bekritiseert	bekritiseren	1	4	singular	De vader bij Linda bekritiseert de persoon.
De schrijver bij Barbara herkent	De schrijver bij Barbara herkennen	herkent	herkennen	1	4	singular	De schrijver bij Barbara herkent de persoon.
De inwoner op Bill roept	De inwoner op Bill roepen	roept	roepen	1	4	singular	De inwoner op Bill roept de persoon.
De moeder op Bob mist	De moeder op Bob missen	mist	missen	1	4	singular	De moeder op Bob mist de persoon.
De leraar onder Mike herkent	De leraar onder Mike herkennen	herkent	herkennen	1	4	singular	De leraar onder Mike herkent de persoon.
De schrijver achter Sue vermijdt	De schrijver achter Sue vermijden	vermijdt	vermijden	1	4	singular	De schrijver achter Sue vermijdt de persoon.
De advocaat op Sue ziet	De advocaat op Sue zien	ziet	zien	1	4	singular	De advocaat op Sue ziet de persoon.
De schrijver op Bob mist	De schrijver op Bob missen	mist	missen	1	4	singular	De schrijver op Bob mist de persoon.
De tante op John kent	De tante op John kennen	kent	kennen	1	4	singular	De tante op John kent de persoon.
De oom naast Barbara herkent	De oom naast Barbara herkennen	herkent	herkennen	1	4	singular	De oom naast Barbara herkent de persoon.
De dichter bij John herkent	De dichter bij John herkennen	herkent	herkennen	1	4	singular	De dichter bij John herkent de persoon.
De oom naast Jim verleidt	De oom naast Jim verleiden	verleidt	verleiden	1	4	singular	De oom naast Jim verleidt de persoon.
De inwoner onder Pat stimuleert	De inwoner onder Pat stimuleren	stimuleert	stimuleren	1	4	singular	De inwoner onder Pat stimuleert de persoon.
De persoon onder Bob kent	De persoon onder Bob kennen	kent	kennen	1	4	singular	De persoon onder Bob kent de persoon.
De dichter onder Bob ziet	De dichter onder Bob zien	ziet	zien	1	4	singular	De dichter onder Bob ziet de persoon.
De man bij Bill bekritiseert	De man bij Bill bekritiseren	bekritiseert	bekritiseren	1	4	singular	De man bij Bill bekritiseert de persoon.
De inwoner bij Mary herkent	De inwoner bij Mary herkennen	herkent	herkennen	1	4	singular	De inwoner bij Mary herkent de persoon.
De oom naast Pat kent	De oom naast Pat kennen	kent	kennen	1	4	singular	De oom naast Pat kent de persoon.
De atleet bij Linda bekritiseert	De atleet bij Linda bekritiseren	bekritiseert	bekritiseren	1	4	singular	De atleet bij Linda bekritiseert de persoon.
De persoon onder Linda roept	De persoon onder Linda roepen	roept	roepen	1	4	singular	De persoon onder Linda roept de persoon.
De zanger onder Jim herkent	De zanger onder Jim herkennen	herkent	herkennen	1	4	singular	De zanger onder Jim herkent de persoon.
De boer onder Linda vermijdt	De boer onder Linda vermijden	vermijdt	vermijden	1	4	singular	De boer onder Linda vermijdt de persoon.
De oom naast Barbara begrijpt	De oom naast Barbara begrijpen	begrijpt	begrijpen	1	4	singular	De oom naast Barbara begrijpt de persoon.
De dokter achter Bill herkent	De dokter achter Bill herkennen	herkent	herkennen	1	4	singular	De dokter achter Bill herkent de persoon.
De vader achter Bill kent	De vader achter Bill kennen	kent	kennen	1	4	singular	De vader achter Bill kent de persoon.
De man onder Bill bekritiseert	De man onder Bill bekritiseren	bekritiseert	bekritiseren	1	4	singular	De man onder Bill bekritiseert de persoon.
De oom op Linda hoort	De oom op Linda horen	hoort	horen	1	4	singular	De oom op Linda hoort de persoon.
De leraar naast Mary vermijdt	De leraar naast Mary vermijden	vermijdt	vermijden	1	4	singular	De leraar naast Mary vermijdt de persoon.
De dokter onder Mary hoort	De dokter onder Mary horen	hoort	horen	1	4	singular	De dokter onder Mary hoort de persoon.
De inwoner onder Bob verleidt	De inwoner onder Bob verleiden	verleidt	verleiden	1	4	singular	De inwoner onder Bob verleidt de persoon.
De zanger onder Barbara groet	De zanger onder Barbara groeten	groet	groeten	1	4	singular	De zanger onder Barbara groet de persoon.
De atleet naast Mike bekritiseert	De atleet naast Mike bekritiseren	bekritiseert	bekritiseren	1	4	singular	De atleet naast Mike bekritiseert de persoon.
De vrouw naast Mary ziet	De vrouw naast Mary zien	ziet	zien	1	4	singular	De vrouw naast Mary ziet de persoon.
De advocaat op John roept	De advocaat op John roepen	roept	roepen	1	4	singular	De advocaat op John roept de persoon.
De oom bij Barbara ziet	De oom bij Barbara zien	ziet	zien	1	4	singular	De oom bij Barbara ziet de persoon.
De vader naast John kent	De vader naast John kennen	kent	kennen	1	4	singular	De vader naast John kent de persoon.
De tante op Barbara groet	De tante op Barbara groeten	groet	groeten	1	4	singular	De tante op Barbara groet de persoon.
De vader onder Sue mist	De vader onder Sue missen	mist	missen	1	4	singular	De vader onder Sue mist de persoon.
De boer achter Linda vermijdt	De boer achter Linda vermijden	vermijdt	vermijden	1	4	singular	De boer achter Linda vermijdt de persoon.
De moeder achter Sue groet	De moeder achter Sue groeten	groet	groeten	1	4	singular	De moeder achter Sue groet de persoon.
De schrijver achter John herkent	De schrijver achter John herkennen	herkent	herkennen	1	4	singular	De schrijver achter John herkent de persoon.
De dichter naast Barbara mist	De dichter naast Barbara missen	mist	missen	1	4	singular	De dichter naast Barbara mist de persoon.
De meid achter Pat begrijpt	De meid achter Pat begrijpen	begrijpt	begrijpen	1	4	singular	De meid achter Pat begrijpt de persoon.
De vriend onder Bob vermijdt	De vriend onder Bob vermijden	vermijdt	vermijden	1	4	singular	De vriend onder Bob vermijdt de persoon.
De inwoner op Mike begrijpt	De inwoner op Mike begrijpen	begrijpt	begrijpen	1	4	singular	De inwoner op Mike begrijpt de persoon.
De moeder onder John bekritiseert	De moeder onder John bekritiseren	bekritiseert	bekritiseren	1	4	singular	De moeder onder John bekritiseert de persoon.
De vader onder Linda herkent	De vader onder Linda herkennen	herkent	herkennen	1	4	singular	De vader onder Linda herkent de persoon.
De schrijver achter Mary groet	De schrijver achter Mary groeten	groet	groeten	1	4	singular	De schrijver achter Mary groet de persoon.
De advocaat bij Mary onderzoekt	De advocaat bij Mary onderzoeken	onderzoekt	onderzoeken	1	4	singular	De advocaat bij Mary onderzoekt de persoon.
De atleet naast Bob vermijdt	De atleet naast Bob vermijden	vermijdt	vermijden	1	4	singular	De atleet naast Bob vermijdt de persoon.
De zanger bij Bill roept	De zanger bij Bill roepen	roept	roepen	1	4	singular	De zanger bij Bill roept de persoon.
De oom onder Barbara vertrouwt	De oom onder Barbara vertrouwen	vertrouwt	vertrouwen	1	4	singular	De oom onder Barbara vertrouwt de persoon.
De leraar op Jim vermijdt	De leraar op Jim vermijden	vermijdt	vermijden	1	4	singular	De leraar op Jim vermijdt de persoon.
De vriend naast Sue stimuleert	De vriend naast Sue stimuleren	stimuleert	stimuleren	1	4	singular	De vriend naast Sue stimuleert de persoon.
De meid onder Pat bekritiseert	De meid onder Pat bekritiseren	bekritiseert	bekritiseren	1	4	singular	De meid onder Pat bekritiseert de persoon.
De advocaat bij Mike herkent	De advocaat bij Mike herkennen	herkent	herkennen	1	4	singular	De advocaat bij Mike herkent de persoon.
De man achter Linda bekritiseert	De man achter Linda bekritiseren	bekritiseert	bekritiseren	1	4	singular	De man achter Linda bekritiseert de persoon.
De atleet op Bob kent	De atleet op Bob kennen	kent	kennen	1	4	singular	De atleet op Bob kent de persoon.
De vader naast Pat onderzoekt	De vader naast Pat onderzoeken	onderzoekt	onderzoeken	1	4	singular	De vader naast Pat onderzoekt de persoon.
De leraar achter Sue begrijpt	De leraar achter Sue begrijpen	begrijpt	begrijpen	1	4	singular	De leraar achter Sue begrijpt de persoon.
De leraar onder John herkent	De leraar onder John herkennen	herkent	herkennen	1	4	singular	De leraar onder John herkent de persoon.
De dichter op Mike groet	De dichter op Mike groeten	groet	groeten	1	4	singular	De dichter op Mike groet de persoon.
De atleet onder Jim roept	De atleet onder Jim roepen	roept	roepen	1	4	singular	De atleet onder Jim roept de persoon.
De boer onder Bill herkent	De boer onder Bill herkennen	herkent	herkennen	1	4	singular	De boer onder Bill herkent de persoon.
De oom op Mike herkent	De oom op Mike herkennen	herkent	herkennen	1	4	singular	De oom op Mike herkent de persoon.
De persoon naast John vertrouwt	De persoon naast John vertrouwen	vertrouwt	vertrouwen	1	4	singular	De persoon naast John vertrouwt de persoon.
De zanger naast Jim stimuleert	De zanger naast Jim stimuleren	stimuleert	stimuleren	1	4	singular	De zanger naast Jim stimuleert de persoon.
De atleet achter Mike vertrouwt	De atleet achter Mike vertrouwen	vertrouwt	vertrouwen	1	4	singular	De atleet achter Mike vertrouwt de persoon.
De meid achter Sue onderzoekt	De meid achter Sue onderzoeken	onderzoekt	onderzoeken	1	4	singular	De meid achter Sue onderzoekt de persoon.
De moeder achter Sue kent	De moeder achter Sue kennen	kent	kennen	1	4	singular	De moeder achter Sue kent de persoon.
De leraar achter Mike groet	De leraar achter Mike groeten	groet	groeten	1	4	singular	De leraar achter Mike groet de persoon.
De jongen bij Linda hoort	De jongen bij Linda horen	hoort	horen	1	4	singular	De jongen bij Linda hoort de persoon.
De inwoner onder Bob kent	De inwoner onder Bob kennen	kent	kennen	1	4	singular	De inwoner onder Bob kent de persoon.
De jongen bij Linda stimuleert	De jongen bij Linda stimuleren	stimuleert	stimuleren	1	4	singular	De jongen bij Linda stimuleert de persoon.
De vriend naast Jim mist	De vriend naast Jim missen	mist	missen	1	4	singular	De vriend naast Jim mist de persoon.
De schrijver op Pat stimuleert	De schrijver op Pat stimuleren	stimuleert	stimuleren	1	4	singular	De schrijver op Pat stimuleert de persoon.
De moeder bij Barbara groet	De moeder bij Barbara groeten	groet	groeten	1	4	singular	De moeder bij Barbara groet de persoon.
De moeder bij Linda stimuleert	De moeder bij Linda stimuleren	stimuleert	stimuleren	1	4	singular	De moeder bij Linda stimuleert de persoon.
De oom achter Bob stimuleert	De oom achter Bob stimuleren	stimuleert	stimuleren	1	4	singular	De oom achter Bob stimuleert de persoon.
De inwoner onder Bill hoort	De inwoner onder Bill horen	hoort	horen	1	4	singular	De inwoner onder Bill hoort de persoon.
De jongen achter Mike mist	De jongen achter Mike missen	mist	missen	1	4	singular	De jongen achter Mike mist de persoon.
De boer achter Mike herkent	De boer achter Mike herkennen	herkent	herkennen	1	4	singular	De boer achter Mike herkent de persoon.
De persoon bij Barbara vermijdt	De persoon bij Barbara vermijden	vermijdt	vermijden	1	4	singular	De persoon bij Barbara vermijdt de persoon.
De leraar achter Barbara roept	De leraar achter Barbara roepen	roept	roepen	1	4	singular	De leraar achter Barbara roept de persoon.
De advocaat onder Barbara stimuleert	De advocaat onder Barbara stimuleren	stimuleert	stimuleren	1	4	singular	De advocaat onder Barbara stimuleert de persoon.
De dichter op Jim ziet	De dichter op Jim zien	ziet	zien	1	4	singular	De dichter op Jim ziet de persoon.
De schrijvers op Linda kennen	De schrijvers op Linda kent	kennen	kent	1	4	plural	De schrijvers op Linda kennen de persoon.
De mannen bij Jim onderzoeken	De mannen bij Jim onderzoekt	onderzoeken	onderzoekt	1	4	plural	De mannen bij Jim onderzoeken de persoon.
De schrijvers op Mike verleiden	De schrijvers op Mike verleidt	verleiden	verleidt	1	4	plural	De schrijvers op Mike verleiden de persoon.
De tantes achter Jim kennen	De tantes achter Jim kent	kennen	kent	1	4	plural	De tantes achter Jim kennen de persoon.
De schrijvers op John horen	De schrijvers op John hoort	horen	hoort	1	4	plural	De schrijvers op John horen de persoon.
De atleten bij Bill groeten	De atleten bij Bill groet	groeten	groet	1	4	plural	De atleten bij Bill groeten de persoon.
De tantes onder John zien	De tantes onder John ziet	zien	ziet	1	4	plural	De tantes onder John zien de persoon.
De schrijvers op Pat vertrouwen	De schrijvers op Pat vertrouwt	vertrouwen	vertrouwt	1	4	plural	De schrijvers op Pat vertrouwen de persoon.
De leraren achter Bob herkennen	De leraren achter Bob herkent	herkennen	herkent	1	4	plural	De leraren achter Bob herkennen de persoon.
De boeren bij Pat verleiden	De boeren bij Pat verleidt	verleiden	verleidt	1	4	plural	De boeren bij Pat verleiden de persoon.
De personen naast Jim horen	De personen naast Jim hoort	horen	hoort	1	4	plural	De personen naast Jim horen de persoon.
De moeders op Jim vermijden	De moeders op Jim vermijdt	vermijden	vermijdt	1	4	plural	De moeders op Jim vermijden de persoon.
De leraren achter Jim missen	De leraren achter Jim mist	missen	mist	1	4	plural	De leraren achter Jim missen de persoon.
De inwoners bij Mary bekritiseren	De inwoners bij Mary bekritiseert	bekritiseren	bekritiseert	1	4	plural	De inwoners bij Mary bekritiseren de persoon.
De ooms achter Bill stimuleren	De ooms achter Bill stimuleert	stimuleren	stimuleert	1	4	plural	De ooms achter Bill stimuleren de persoon.
De atleten achter Jim horen	De atleten achter Jim hoort	horen	hoort	1	4	plural	De atleten achter Jim horen de persoon.
De zangers bij Sue stimuleren	De zangers bij Sue stimuleert	stimuleren	stimuleert	1	4	plural	De zangers bij Sue stimuleren de persoon.
De mannen bij Mike vertrouwen	De mannen bij Mike vertrouwt	vertrouwen	vertrouwt	1	4	plural	De mannen bij Mike vertrouwen de persoon.
De vrienden naast Pat zien	De vrienden naast Pat ziet	zien	ziet	1	4	plural	De vrienden naast Pat zien de persoon.
De zangers achter Mary stimuleren	De zangers achter Mary stimuleert	stimuleren	stimuleert	1	4	plural	De zangers achter Mary stimuleren de persoon.
De vaders onder Mary missen	De vaders onder Mary mist	missen	mist	1	4	plural	De vaders onder Mary missen de persoon.
De moeders bij Linda herkennen	De moeders bij Linda herkent	herkennen	herkent	1	4	plural	De moeders bij Linda herkennen de persoon.
De tantes op Linda vertrouwen	De tantes op Linda vertrouwt	vertrouwen	vertrouwt	1	4	plural	De tantes op Linda vertrouwen de persoon.
De vaders onder Mary vertrouwen	De vaders onder Mary vertrouwt	vertrouwen	vertrouwt	1	4	plural	De vaders onder Mary vertrouwen de persoon.
De personen bij Jim vermijden	De personen bij Jim vermijdt	vermijden	vermijdt	1	4	plural	De personen bij Jim vermijden de persoon.
De inwoners bij Barbara horen	De inwoners bij Barbara hoort	horen	hoort	1	4	plural	De inwoners bij Barbara horen de persoon.
De boeren naast Barbara vertrouwen	De boeren naast Barbara vertrouwt	vertrouwen	vertrouwt	1	4	plural	De boeren naast Barbara vertrouwen de persoon.
De leraren bij Sue begrijpen	De leraren bij Sue begrijpt	begrijpen	begrijpt	1	4	plural	De leraren bij Sue begrijpen de persoon.
De boeren naast Barbara roepen	De boeren naast Barbara roept	roepen	roept	1	4	plural	De boeren naast Barbara roepen de persoon.
De boeren bij Sue missen	De boeren bij Sue mist	missen	mist	1	4	plural	De boeren bij Sue missen de persoon.
De personen naast Barbara bekritiseren	De personen naast Barbara bekritiseert	bekritiseren	bekritiseert	1	4	plural	De personen naast Barbara bekritiseren de persoon.
De tantes bij Jim onderzoeken	De tantes bij Jim onderzoekt	onderzoeken	onderzoekt	1	4	plural	De tantes bij Jim onderzoeken de persoon.
De meiden onder Sue vermijden	De meiden onder Sue vermijdt	vermijden	vermijdt	1	4	plural	De meiden onder Sue vermijden de persoon.
De leraren bij Linda groeten	De leraren bij Linda groet	groeten	groet	1	4	plural	De leraren bij Linda groeten de persoon.
De vrouwen naast Pat missen	De vrouwen naast Pat mist	missen	mist	1	4	plural	De vrouwen naast Pat missen de persoon.
De advocaten bij Linda onderzoeken	De advocaten bij Linda onderzoekt	onderzoeken	onderzoekt	1	4	plural	De advocaten bij Linda onderzoeken de persoon.
De personen op Mike onderzoeken	De personen op Mike onderzoekt	onderzoeken	onderzoekt	1	4	plural	De personen op Mike onderzoeken de persoon.
De vrienden op Sue begrijpen	De vrienden op Sue begrijpt	begrijpen	begrijpt	1	4	plural	De vrienden op Sue begrijpen de persoon.
De dichters achter Linda onderzoeken	De dichters achter Linda onderzoekt	onderzoeken	onderzoekt	1	4	plural	De dichters achter Linda onderzoeken de persoon.
De leraren naast Mike horen	De leraren naast Mike hoort	horen	hoort	1	4	plural	De leraren naast Mike horen de persoon.
De vrouwen bij Bob horen	De vrouwen bij Bob hoort	horen	hoort	1	4	plural	De vrouwen bij Bob horen de persoon.
De mannen op Sue herkennen	De mannen op Sue herkent	herkennen	herkent	1	4	plural	De mannen op Sue herkennen de persoon.
De dokters achter Bob roepen	De dokters achter Bob roept	roepen	roept	1	4	plural	De dokters achter Bob roepen de persoon.
De tantes op Linda herkennen	De tantes op Linda herkent	herkennen	herkent	1	4	plural	De tantes op Linda herkennen de persoon.
De atleten op Mary herkennen	De atleten op Mary herkent	herkennen	herkent	1	4	plural	De atleten op Mary herkennen de persoon.
De vrouwen bij Pat groeten	De vrouwen bij Pat groet	groeten	groet	1	4	plural	De vrouwen bij Pat groeten de persoon.
De vaders naast Sue roepen	De vaders naast Sue roept	roepen	roept	1	4	plural	De vaders naast Sue roepen de persoon.
De inwoners naast Jim kennen	De inwoners naast Jim kent	kennen	kent	1	4	plural	De inwoners naast Jim kennen de persoon.
De atleten onder Bill horen	De atleten onder Bill hoort	horen	hoort	1	4	plural	De atleten onder Bill horen de persoon.
De advocaten onder Jim vermijden	De advocaten onder Jim vermijdt	vermijden	vermijdt	1	4	plural	De advocaten onder Jim vermijden de persoon.
De dichters onder Bob verleiden	De dichters onder Bob verleidt	verleiden	verleidt	1	4	plural	De dichters onder Bob verleiden de persoon.
De schrijvers onder Pat vermijden	De schrijvers onder Pat vermijdt	vermijden	vermijdt	1	4	plural	De schrijvers onder Pat vermijden de persoon.
De vrouwen naast Sue vertrouwen	De vrouwen naast Sue vertrouwt	vertrouwen	vertrouwt	1	4	plural	De vrouwen naast Sue vertrouwen de persoon.
De moeders achter Bob bekritiseren	De moeders achter Bob bekritiseert	bekritiseren	bekritiseert	1	4	plural	De moeders achter Bob bekritiseren de persoon.
De jongens naast Sue begrijpen	De jongens naast Sue begrijpt	begrijpen	begrijpt	1	4	plural	De jongens naast Sue begrijpen de persoon.
De schrijvers onder Mary vertrouwen	De schrijvers onder Mary vertrouwt	vertrouwen	vertrouwt	1	4	plural	De schrijvers onder Mary vertrouwen de persoon.
De ooms bij Bill groeten	De ooms bij Bill groet	groeten	groet	1	4	plural	De ooms bij Bill groeten de persoon.
De tantes bij Linda begrijpen	De tantes bij Linda begrijpt	begrijpen	begrijpt	1	4	plural	De tantes bij Linda begrijpen de persoon.
De inwoners naast Linda stimuleren	De inwoners naast Linda stimuleert	stimuleren	stimuleert	1	4	plural	De inwoners naast Linda stimuleren de persoon.
De personen bij Bob vertrouwen	De personen bij Bob vertrouwt	vertrouwen	vertrouwt	1	4	plural	De personen bij Bob vertrouwen de persoon.
De inwoners achter Pat roepen	De inwoners achter Pat roept	roepen	roept	1	4	plural	De inwoners achter Pat roepen de persoon.
De moeders achter Sue begrijpen	De moeders achter Sue begrijpt	begrijpen	begrijpt	1	4	plural	De moeders achter Sue begrijpen de persoon.
De dichters op Bob herkennen	De dichters op Bob herkent	herkennen	herkent	1	4	plural	De dichters op Bob herkennen de persoon.
De schrijvers naast Mike verleiden	De schrijvers naast Mike verleidt	verleiden	verleidt	1	4	plural	De schrijvers naast Mike verleiden de persoon.
De personen achter Linda begrijpen	De personen achter Linda begrijpt	begrijpen	begrijpt	1	4	plural	De personen achter Linda begrijpen de persoon.
De meiden onder Bill kennen	De meiden onder Bill kent	kennen	kent	1	4	plural	De meiden onder Bill kennen de persoon.
De leraren bij Pat begrijpen	De leraren bij Pat begrijpt	begrijpen	begrijpt	1	4	plural	De leraren bij Pat begrijpen de persoon.
De ooms naast Barbara vermijden	De ooms naast Barbara vermijdt	vermijden	vermijdt	1	4	plural	De ooms naast Barbara vermijden de persoon.
De dichters onder Bob onderzoeken	De dichters onder Bob onderzoekt	onderzoeken	onderzoekt	1	4	plural	De dichters onder Bob onderzoeken de persoon.
De leraren achter Pat vertrouwen	De leraren achter Pat vertrouwt	vertrouwen	vertrouwt	1	4	plural	De leraren achter Pat vertrouwen de persoon.
De ooms naast Bill onderzoeken	De ooms naast Bill onderzoekt	onderzoeken	onderzoekt	1	4	plural	De ooms naast Bill onderzoeken de persoon.
